text,seg_label,cls_label,ner_label
目前，票据融资飙升现象已经引起了监管层的警觉。有银行人士称，央行近期将对票据融资资金投向进行调研，,B I O B I B I B I B I B I B I O B I O O B I O O B I B I O O B I B I O O B I B I B I B I B I B I O,财经,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-government I-government O O O O O O O O O O O O O O O O O
一家股份制银行深圳分行行长说，在宏观经济不确定的情况下，银行最不安全的借贷方式，,B I B I I I I I I I I B I O O O B I I I O B I O B I O O B I O O B I O B I B I O,财经,O O B-company I-company I-company I-company I-company I-company I-company I-company I-company B-position I-position O O O O O O O O O O O O O O O O O O O O O O O O O O O
北京大学法学院教授白建军昨日在接受《每日经济新闻》采访时表示，对于出现在市场上的假钞，,B I I I I I I B I B I I B I O B I O B I B I B I O B I O B I O B I B I O B I O O B I O,财经,B-organization I-organization I-organization I-organization I-organization I-organization I-organization B-position I-position B-name I-name I-name O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
该省保险行业协会亦决定，,B B I I I I I I O B I O,财经,O B-organization I-organization I-organization I-organization I-organization I-organization I-organization O O O O
对话邮储银行北京分行行长助理李静姝,B I B I I I I I I I B I I I B I I,财经,O O B-company I-company I-company I-company I-company I-company I-company I-company B-position I-position I-position I-position B-name I-name I-name
该协议没有得到完全遵从，这也成为近期宜春、南昌两地“封杀”邮储银行的导火索之一。,O B I B I B I B I B I O O O B I B I B I O B I B I O B I O B I I I O B I I B I O,财经,O O O O O O O O O O O O O O O O O O B-address I-address O B-address I-address O O O O O O B-company I-company I-company I-company O O O O O O O
邮储银行重庆分行试点信用村建设,B I I I I I I I B I B I O B I,财经,B-company I-company I-company I-company I-company I-company I-company I-company O O O O O O O
邮储银行一直是江西省银保市场的“大腕”，2008年贡献保费27亿元，占据三分天下。,B I I I B I O B I I B I B I O O B I O O O O O O O B I B I O O B I O B I B I B I O,财经,B-company I-company I-company I-company O O O B-address I-address I-address O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
目前，江西保监局指导省保险行业协会组建了省、市银邮自律稽查大队，,B I O B I I I I B I B I I I I I I B I O O O B I I B I B I B I O,财经,O O O B-government I-government I-government I-government I-government O O B-organization I-organization I-organization I-organization I-organization I-organization I-organization O O O O O O O O O O O O O O O
宜春市各寿险公司在一年内停止委托宜春市邮政局及邮政储蓄银行办理保险业务。因同样原因，,B I I O B I B I O B I O B I B I B I I I I I O B I I I I I B I B I I I O O B I B I O,财经,B-address I-address I-address O O O O O O O O O O O O O B-government I-government I-government I-government I-government I-government O B-company I-company I-company I-company I-company I-company O O O O O O O O O O O O O
“可能在局部地区存在手续费超过3%的现象。”邮政储蓄银行江西省分行一位内部人士承认，,O B I O B I I I B I B I I B I O O O B I O O B I I I I I I I I I I B I B I B I B I O,财经,O O O O O O O O O O O O O O O O O O O O O O B-company I-company I-company I-company I-company I-company I-company I-company I-company I-company I-company O O O O O O O O O
也与省银监局、财专办等监管部门开展联合监管。督促指导省、市银邮自律稽查大队开展自律检查工作，,O O B I I I O B I I O B I I I B I B I B I O B I B I B I I I I I I I I I I B I B I B I B I O,财经,O O B-government I-government I-government I-government O B-government I-government I-government O O O O O O O O O O O O O O O O B-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government O O O O O O O O O
客户经理及其他人员向银保代理机构或其柜面人员支付现金、有价证券或赠送礼品等激励手段。,B I I I B I O B I O B I I I I I O O B I I I B I I I O B I I I O B I I I O B I B I O,财经,B-position I-position I-position I-position O O O O O O B-organization I-organization I-organization I-organization I-organization I-organization O O B-position I-position I-position I-position O O O O O O O O O O O O O O O O O O O O
南昌市各寿险公司自2月20日起停止委托南昌市邮政局及邮政储蓄银行代办保险业务。,B I I O B I B I O O O O O B I B I B I B I I I I I O B I I I I I B I B I I I O,财经,O O O O O O O O O O O O O O O O O O O B-government I-government I-government I-government I-government I-government O B-company I-company I-company I-company I-company I-company O O O O O O O
客户可以灵活利用日常闲置资金获得保障收益，并可自动缩短还款年限，使客户更早地结清贷款。渣打银行宣称，,B I B I B I B I B I B I B I B I B I B I O O O B I B I B I B I O O B I O O O B I B I O B I I I B I O,财经,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-company I-company I-company I-company O O O
目前不少中资银行对提前还贷设置了门槛，渣打银行此次推出含提前还贷功能的房贷理财产品，,B I B I B I I I O B I B I B I O B I O B I I I B I B I O B I B I B I O B I B I I I O,财经,O O O O O O O O O O O O O O O O O O O B-company I-company I-company I-company O O O O O O O O O O O O O O O O O O O
立即转身到3米之外的收银台处开票。由于当时没有其他营业员和顾客，而收银台恰巧在转角处，1分钟后，,B I B I O O O B I O B I I O B I O B I B I B I B I B I I O B I O O B I I B I O B I I O O B I O O,财经,O O O O O O O O O O O O O O O O O O O O O O O O O B-position I-position I-position O O O O O O O O O O O O O O O O O O O O
中年男子将项链挂在脖子上，并在柜台上放了两叠百元大钞，让营业员陈女士为其开票。陈女士不敢怠慢，,B I I I O B I O O B I O O O O B I B I O B I B I I I O O B I I B I I O O B I O B I I B I B I O,财经,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-position I-position I-position O O O O O O O O O O O O O O O O
省公安厅经侦总队总队长黄建华介绍，识别假币最简单的方法就是一看：看钞票的水印是否清晰，,B I I I I I I I B I I B I I B I O B I B I O B I O B I B I B I O O B I O B I B I B I O,财经,B-government I-government I-government I-government I-government I-government I-government I-government B-position I-position I-position B-name I-name I-name O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
取款人持有真实的储蓄存单、章凌的身份证，并提供了正确的密码。从银行监控录像带看，,B I O B I B I O B I B I O B I O B I I O O B I O B I O B I O O B I B I B I I O O,财经,O O O O O O O O O O O O O B-name I-name O O O O O O O O O O O O O O O O O O O O O O O O O
诉讼至嘉定法院要求银行赔偿其经济损失人民币4万元。,B I O B I I I B I B I B I O B I I I B I I O B I O,财经,O O O B-government I-government I-government I-government O O O O O O O O O O O O O O O O O O
被告有保证存款到期后或在提前支取时足额给付章凌相应本息的义务。现章未妥善保管好存单、密码、,B I O B I B I B I O O O B I B I O B I B B I I B I B I O B I O B I O B I B I O B I O B I O,财经,O O O O O O O O O O O O O O O O O O O O B-name I-name I-name O O O O O O O O O O O O O O O O O O O O O O
民间借贷长期游离于正规金融市场之外，存在监管缺位问题。省社科院研究员陈武元表示，,B I B I B I B I O B I B I I I B I O B I B I B I B I O B I I I B I I B I I B I O,财经,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-government I-government I-government I-government B-position I-position I-position B-name I-name I-name O O O
贷款不足这一短板。”中国社科院金融所中国经济评价中心主任刘煜辉指出。,B I B I B I B I O O B I I I I I I I I I I I I I I I B I B I I B I O,财经,O O O O O O O O O O B-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government I-government B-position I-position B-name I-name I-name O O O
中国人民银行有关负责人近日表示，要加快制定“放贷人条例”，明确非吸收存款类放贷人主体的法律地位。,B I I I I I B I B I I B I B I O O B I B I O B I I B I O O B I O B I B I O B I I B I O B I B I O,财经,B-company I-company I-company I-company I-company I-company O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
刘玲玲对此表示，个人发放贷款的合法化，其实是承认一个既成事实。潜在的市场早已形成，,B I I B I B I O B I B I I I O B I I O B I O B I B I B I I I O B I O B I B I B I O,财经,B-name I-name I-name O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
姜锐王宇,B I B I,财经,B-name I-name B-name I-name
购房者又应如何利用银行和中介的“潜规则”省钱？记者就此展开了暗访和调查。,B I I O O B I B I B I O B I O O B I I O B I O B I B I B I O B I O B I O,财经,O O O O O O O O O O O O B-position I-position O O O O O O O O O B-position I-position O O O O O O O O O O O
看到记者有些怀疑，程波脸上露出神秘的表情，他用手指了指走在前面的中年男人说：“他是我的朋友，,B I B I B I B I O B I B I B I B I O B I O O O B I O O O O B I O B I I I O O O O O O O B I O,财经,O O B-position I-position O O O O O B-name I-name O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
日前，记者以购房人身份先后探访了浦东新区碧云、联洋以及东城等几个房地产中介公司扎堆的区域。,B I O B I O B I I B I B I B I O B I I I B I O B I B I B I O B I B I I B I B I B I O B I O,财经,O O O B-position I-position O O O O O O O O O O O B-address I-address I-address I-address B-company I-company O B-company I-company O O B-company I-company O O O O O O O O O O O O O O O O
重庆工商联的副主席，恐怕个个都借过高利贷，这东西能救急也能要企业的命。”,B I I I I O B I I O B I B I O B I B I I O O B I O B I O O O B I O O O O,财经,B-government I-government I-government I-government I-government O B-position I-position I-position O O O O O O O O O O O O O O O O O O O O O O O O O O O
他说，目前，中讯公司正在帮助重庆工商联建设投融资信息平台，将特定时期“差钱”和“不差钱”,O O O B I O B I I I B I B I B I I I I B I B I I B I B I O O B I B I O B I O O O O B I O,财经,O O O O O O B-company I-company I-company I-company O O O O B-organization I-organization I-organization I-organization I-organization O O O O O O O O O O O O O O O O O O O O O O O O O
上海工行率先开启大学生创业贷款大门,B I I I B I B I B I I B I B I B I,财经,B-company I-company I-company I-company O O O O B-position I-position I-position O O O O O O
